ID,Ref_code,Precio,Ubicacion,Ciudad,Habitaciones,Banos,Superficie,Planta,Link,Portal_web,Fecha
375,163001719,1100,Ciutat Vella,Barcelona,2,1,62,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/163001719/d,2022-04-03
376,160769029,1500,Ciutat Vella,Barcelona,1,1,44,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/160769029/d,2022-04-03
377,162488346,1650,Sarrià - Sant Gervasi,Barcelona,1,1,40,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television/162488346/d,2022-04-03
378,162864330,1895,Eixample,Barcelona,2,2,78,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/162864330/d,2022-04-03
379,97246958,1200,Gràcia,Barcelona,2,1,80,1,Idealista,https://www.idealista.com/inmueble/97246958/,2022-04-03
380,97246857,1100,Sarrià-Sant Gervasi,Barcelona,1,1,50,2,Idealista,https://www.idealista.com/inmueble/97246857/,2022-04-03
381,97246725,1600,Eixample,Barcelona,2,1,80,9,Idealista,https://www.idealista.com/inmueble/97246725/,2022-04-03
382,81122133,3000,Sarrià-Sant Gervasi,Barcelona,1,1,66,NA,Idealista,https://www.idealista.com/inmueble/81122133/,2022-04-03
383,97016501,2850,Sarrià-Sant Gervasi,Barcelona,2,2,110,NA,Idealista,https://www.idealista.com/inmueble/97016501/,2022-04-03
384,97245866,8000,Sant Martí,Barcelona,3,2,210,6,Idealista,https://www.idealista.com/inmueble/97245866/,2022-04-03
385,97245820,850,La Roureda,Barcelona,3,2,85,2,Idealista,https://www.idealista.com/inmueble/97245820/,2022-04-03
386,91002718,1500,Eixample,Barcelona,2,1,65,8,Idealista,https://www.idealista.com/inmueble/91002718/,2022-04-03
387,97245765,1400,Torreblanca,Barcelona,2,1,80,4,Idealista,https://www.idealista.com/inmueble/97245765/,2022-04-03
388,96424684,1300,Sarrià-Sant Gervasi,Barcelona,1,1,65,1,Idealista,https://www.idealista.com/inmueble/96424684/,2022-04-03
389,38914573,3500,Eixample,Barcelona,3,2,145,4,Idealista,https://www.idealista.com/inmueble/38914573/,2022-04-03
390,40461428,2149,Sarrià-Sant Gervasi,Barcelona,5,3,140,4,Idealista,https://www.idealista.com/inmueble/40461428/,2022-04-03
391,40492046,2630,Sarrià-Sant Gervasi,Barcelona,3,2,120,bj,Idealista,https://www.idealista.com/inmueble/40492046/,2022-04-03
392,89309197,20000,Sarrià-Sant Gervasi,Barcelona,10,6,620,NA,Idealista,https://www.idealista.com/inmueble/89309197/,2022-04-03
393,95925905,4500,Sarrià-Sant Gervasi,Barcelona,4,4,211,NA,Idealista,https://www.idealista.com/inmueble/95925905/,2022-04-03
394,96541791,4800,Sarrià-Sant Gervasi,Barcelona,6,6,367,NA,Idealista,https://www.idealista.com/inmueble/96541791/,2022-04-03
395,96543521,3300,Eixample,Barcelona,5,4,183,8,Idealista,https://www.idealista.com/inmueble/96543521/,2022-04-03
396,96543933,2700,Les Corts,Barcelona,3,3,82,NA,Idealista,https://www.idealista.com/inmueble/96543933/,2022-04-03
397,96648329,1950,Sarrià-Sant Gervasi,Barcelona,3,2,86,NA,Idealista,https://www.idealista.com/inmueble/96648329/,2022-04-03
398,96872070,2550,Sarrià-Sant Gervasi,Barcelona,4,3,185,NA,Idealista,https://www.idealista.com/inmueble/96872070/,2022-04-03
399,163001940,1000,Horta - Guinardó,Barcelona,2,1,85,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-no-amueblado/163001940/d,2022-04-03
400,162374941,1210,Ciutat Vella,Barcelona,1,1,45,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162374941/d,2022-04-03
401,161959316,930,Sants - Montjuïc,Barcelona,1,1,33,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado-television-internet/161959316/d,2022-04-03
402,163117638,2800,Ciutat Vella,Barcelona,3,2,170,Principal,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163117638/d,2022-04-03
403,163101020,960,Ático en Sarrià - Sant Gervasi,Barcelona,1,1,66,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza/163101020/d,2022-04-03
404,163088916,1690,Sarrià - Sant Gervasi,Barcelona,4,2,120,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-zona-comunitaria-ascensor-parking-piscina-no-amueblado/163088916/d,2022-04-03
405,163070949,2200,Sarrià - Sant Gervasi,Barcelona,3,2,128,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-se-aceptan-mascotas-no-amueblado/163070949/d,2022-04-03
406,163068187,750,Sants - Montjuïc,Barcelona,2,1,48,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/sants-badal/163068187/d,2022-04-03
407,163052942,1050,Eixample,Barcelona,1,1,50,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163052942/d,2022-04-03
408,163036673,2200,Sarrià - Sant Gervasi,Barcelona,3,2,130,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/163036673/d,2022-04-03
409,163028832,2900,Sarrià - Sant Gervasi,Barcelona,5,3,138,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/163028832/d,2022-04-03
410,162994620,2500,Apartamento en Eixample,Barcelona,3,4,100,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-piscina-amueblado-piscina/162994620/d,2022-04-03
411,162954245,2000,Sarrià - Sant Gervasi,Barcelona,3,2,105,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/162954245/d,2022-04-03
412,162816549,950,Eixample,Barcelona,2,2,63,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/162816549/d,2022-04-03
413,162816337,874,Ciutat Vella,Barcelona,2,1,56,2ª,Fotocasa,"https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/162816337/d",2022-04-03
414,161273019,2000,Eixample,Barcelona,3,2,116,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/161273019/d,2022-04-03
415,161877767,2500,Eixample,Barcelona,5,2,221,Principal,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-no-amueblado/161877767/d,2022-04-03
416,162849536,1000,Sant Andreu,Barcelona,3,1,70,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/162849536/d,2022-04-03
417,162879269,750,Sant Martí,Barcelona,3,2,82,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/162879269/d,2022-04-03
418,163026103,1200,Les Corts,Barcelona,4,2,95,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/163026103/d,2022-04-03
419,163134679,1690,Sarrià - Sant Gervasi,Barcelona,4,2,120,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-parking-terraza-ascensor-piscina/163134679/d,2022-04-03
420,163126946,960,Sarrià - Sant Gervasi,Barcelona,1,1,50,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/163126946/d,2022-04-03
421,163114940,2400,Ciutat Vella,Barcelona,1,1,48,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/163114940/d,2022-04-03
422,163114508,1400,Sarrià - Sant Gervasi,Barcelona,2,2,66,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-no-amueblado/163114508/d,2022-04-03
423,162591780,1490,Gràcia,Barcelona,3,1,70,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television-internet/162591780/d,2022-04-03
424,163104309,3300,Eixample,Barcelona,4,5,158,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/163104309/d,2022-04-03
425,163067906,1600,Sarrià - Sant Gervasi,Barcelona,2,2,90,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/163067906/d,2022-04-03
426,163055011,1275,Eixample,Barcelona,1,1,36,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/163055011/d,2022-04-03
427,163053506,2770,Ciutat Vella,Barcelona,1,2,80,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/163053506/d,2022-04-03
428,163038788,1800,Ciutat Vella,Barcelona,2,2,80,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/163038788/d,2022-04-03
429,162969890,3000,Les Corts,Barcelona,4,2,150,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/162969890/d,2022-04-03
430,161974782,1600,Sant Andreu,Barcelona,2,1,45,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-television-internet-piscina/161974782/d,2022-04-03
431,163029286,1425,Ciutat Vella,Barcelona,2,1,60,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/163029286/d,2022-04-03
432,163028775,1400,Ciutat Vella,Barcelona,2,1,60,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/163028775/d,2022-04-03
433,163017766,6230,Sarrià - Sant Gervasi,Barcelona,4,4,289,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado-se-aceptan-mascotas/163017766/d,2022-04-03
434,162990435,2000,Apartamento en Gràcia,Barcelona,2,1,73,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162990435/d,2022-04-03
435,162989819,2700,Sarrià - Sant Gervasi,Barcelona,5,3,200,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking-no-amueblado/162989819/d,2022-04-03
436,162945732,1100,Sant Martí,Barcelona,3,1,70,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-se-aceptan-mascotas/162945732/d,2022-04-03
437,162923739,2500,Sarrià - Sant Gervasi,Barcelona,4,3,160,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162923739/d,2022-04-03
438,162893187,2400,Apartamento en Gràcia,Barcelona,4,2,110,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/162893187/d,2022-04-03
439,162873915,2150,Sarrià - Sant Gervasi,Barcelona,3,3,113,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor/162873915/d,2022-04-03
440,162806494,920,Ciutat Vella,Barcelona,1,1,43,Principal,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television/162806494/d,2022-04-03
441,162221915,2100,Ciutat Vella,Barcelona,2,2,75,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162221915/d,2022-04-03
442,161036963,1100,Ciutat Vella,Barcelona,2,1,84,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/161036963/d,2022-04-03
443,162721619,1238,Sant Martí,Barcelona,1,1,55,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-piscina-no-amueblado/162721619/d,2022-04-03
444,162534909,1150,Les Corts,Barcelona,2,1,90,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/162534909/d,2022-04-03
445,162651569,1350,Eixample,Barcelona,3,1,60,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/162651569/d,2022-04-03
446,156348209,1400,Ciutat Vella,Barcelona,1,1,45,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/156348209/d,2022-04-03
447,161688642,2300,Dúplex en Sarrià - Sant Gervasi,Barcelona,3,3,180,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor-se-aceptan-mascotas-no-amueblado/161688642/d,2022-04-03
448,162072085,1400,Ciutat Vella,Barcelona,3,2,78,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162072085/d,2022-04-03
449,159259710,860,Horta - Guinardó,Barcelona,3,1,78,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion/159259710/d,2022-04-03
450,155734829,2500,Eixample,Barcelona,2,2,100,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155734829/d,2022-04-03
451,162749238,1900,Les Corts,Barcelona,4,3,151,9ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162749238/d,2022-04-03
452,161959359,900,Ciutat Vella,Barcelona,1,1,37,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/161959359/d,2022-04-03
453,163131450,2200,Casa adosada en Gràcia,Barcelona,3,3,130,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero-parking-television-internet/163131450/d,2022-04-03
454,163105393,1050,Horta - Guinardó,Barcelona,3,2,80,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza/163105393/d,2022-04-03
455,163069853,990,Ciutat Vella,Barcelona,5,1,104,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/no-amueblado/163069853/d,2022-04-03
456,163064092,1216,Eixample,Barcelona,2,2,60,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/163064092/d,2022-04-03
457,163018387,1050,Eixample,Barcelona,3,1,70,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/163018387/d,2022-04-03
458,162986057,1250,Eixample,Barcelona,4,2,88,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-television-internet/162986057/d,2022-04-03
459,162967387,1800,Horta - Guinardó,Barcelona,3,2,70,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/162967387/d,2022-04-03
460,162806319,1050,Ciutat Vella,Barcelona,1,1,44,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162806319/d,2022-04-04
461,163001940,1000,Horta - Guinardó,Barcelona,2,1,85,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-no-amueblado/163001940/d,2022-04-04
462,163149048,1100,Eixample,Barcelona,1,1,50,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163149048/d,2022-04-04
463,163145239,950,Eixample,Barcelona,3,2,77,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/163145239/d,2022-04-04
464,162804372,2150,Sarrià - Sant Gervasi,Barcelona,3,3,113,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor/162804372/d,2022-04-04
465,163117638,2800,Ciutat Vella,Barcelona,3,2,170,Principal,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/163117638/d,2022-04-04
466,163070949,2200,Sarrià - Sant Gervasi,Barcelona,3,2,128,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-se-aceptan-mascotas-no-amueblado/163070949/d,2022-04-04
467,163055011,1275,Eixample,Barcelona,1,1,36,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/163055011/d,2022-04-04
468,162502802,2500,Sarrià - Sant Gervasi,Barcelona,4,3,140,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/162502802/d,2022-04-04
469,163036673,2200,Sarrià - Sant Gervasi,Barcelona,3,2,130,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/163036673/d,2022-04-04
470,163013183,900,Gràcia,Barcelona,3,1,72,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/163013183/d,2022-04-04
471,162994620,2500,Apartamento en Eixample,Barcelona,3,4,100,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-piscina-amueblado-piscina/162994620/d,2022-04-04
472,162954114,1250,Sants - Montjuïc,Barcelona,3,2,90,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-ascensor-patio/162954114/d,2022-04-04
473,162849536,1000,Sant Andreu,Barcelona,3,1,70,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/162849536/d,2022-04-04
474,163026103,1200,Les Corts,Barcelona,4,2,95,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/163026103/d,2022-04-04
475,163143271,1995,Ciutat Vella,Barcelona,3,2,94,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/163143271/d,2022-04-04
476,162534909,1100,Les Corts,Barcelona,2,1,90,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/162534909/d,2022-04-04
477,163134679,1690,Sarrià - Sant Gervasi,Barcelona,4,2,120,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-parking-terraza-ascensor-piscina/163134679/d,2022-04-04
478,163129773,700,Ciutat Vella,Barcelona,1,1,35,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/163129773/d,2022-04-04
479,163126946,960,Sarrià - Sant Gervasi,Barcelona,1,1,50,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/163126946/d,2022-04-04
480,163116627,2600,Sarrià - Sant Gervasi,Barcelona,3,3,143,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/163116627/d,2022-04-04
481,163114940,2400,Ciutat Vella,Barcelona,1,1,48,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/163114940/d,2022-04-04
482,163114508,1400,Sarrià - Sant Gervasi,Barcelona,2,2,66,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-no-amueblado/163114508/d,2022-04-04
483,161983149,1400,Sant Andreu,Barcelona,1,1,40,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-television-internet-piscina/161983149/d,2022-04-04
484,163104309,3300,Eixample,Barcelona,4,5,158,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/163104309/d,2022-04-04
485,163067906,1600,Sarrià - Sant Gervasi,Barcelona,2,2,90,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/163067906/d,2022-04-04
486,163057445,2000,Ciutat Vella,Barcelona,3,2,110,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/163057445/d,2022-04-04
487,163053506,2770,Ciutat Vella,Barcelona,1,2,80,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/163053506/d,2022-04-04
488,163038788,1800,Ciutat Vella,Barcelona,2,2,80,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/163038788/d,2022-04-04
489,161974782,1600,Sant Andreu,Barcelona,2,1,45,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-television-internet-piscina/161974782/d,2022-04-04
490,163029286,1425,Ciutat Vella,Barcelona,2,1,60,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/163029286/d,2022-04-04
491,163028775,1400,Ciutat Vella,Barcelona,2,1,60,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/163028775/d,2022-04-04
492,163025746,1900,Ciutat Vella,Barcelona,2,2,71,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/163025746/d,2022-04-04
493,163017766,6230,Sarrià - Sant Gervasi,Barcelona,4,4,289,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado-se-aceptan-mascotas/163017766/d,2022-04-04
494,163002185,1400,Sant Andreu,Barcelona,1,1,40,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/163002185/d,2022-04-04
495,162993158,1400,Sant Andreu,Barcelona,1,1,40,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-television-internet-piscina/162993158/d,2022-04-04
496,162990435,2000,Apartamento en Gràcia,Barcelona,2,1,73,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162990435/d,2022-04-04
497,162989819,2700,Sarrià - Sant Gervasi,Barcelona,5,3,200,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking-no-amueblado/162989819/d,2022-04-04
498,162945732,1100,Sant Martí,Barcelona,3,1,70,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-se-aceptan-mascotas/162945732/d,2022-04-04
499,162923739,2500,Sarrià - Sant Gervasi,Barcelona,4,3,160,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162923739/d,2022-04-04
500,162581201,1100,Sarrià - Sant Gervasi,Barcelona,2,1,89,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/162581201/d,2022-04-04
501,162374941,1210,Ciutat Vella,Barcelona,1,1,45,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/162374941/d,2022-04-04
502,162893187,2400,Apartamento en Gràcia,Barcelona,4,2,110,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/162893187/d,2022-04-04
503,161036963,1100,Ciutat Vella,Barcelona,2,1,84,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/161036963/d,2022-04-04
504,160021428,900,Ciutat Vella,Barcelona,2,2,65,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/160021428/d,2022-04-04
505,162721619,1238,Sant Martí,Barcelona,1,1,55,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-piscina-no-amueblado/162721619/d,2022-04-04
506,158086409,866,Sants - Montjuïc,Barcelona,2,2,76,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/sants/158086409/d,2022-04-04
507,162651569,1350,Eixample,Barcelona,3,1,60,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/162651569/d,2022-04-04
